   0.000      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00
   0.737      0.5229E+02      0.5402E+02      0.5191E+02      0.2796E+04      0.0000E+00      0.7312E+01
   1.470      0.2283E+03      0.2300E+03      0.2253E+03      0.5612E+04      0.2875E+02      0.4481E+02
   2.199      0.6132E+03      0.5873E+03      0.6050E+03      0.8452E+04      0.1367E+03      0.2641E+03
   2.919      0.1615E+04      0.1322E+04      0.1608E+04      0.1133E+05      0.7894E+03      0.1507E+04
   3.630      0.4228E+04      0.3232E+04      0.4144E+04      0.1624E+05      0.1960E+04      0.3772E+04
   4.330      0.8556E+04      0.8054E+04      0.7728E+04      0.2246E+05      0.1167E+04      0.2268E+04
   5.019      0.1467E+05      0.1621E+05      0.1257E+05      0.2893E+05      0.2955E+04      0.5726E+04
   5.695      0.1948E+05      0.2598E+05      0.1759E+05      0.3033E+05      0.2212E+04      0.4250E+04
   6.359      0.2687E+05      0.3187E+05      0.2783E+05      0.2334E+05      0.4678E+03      0.8968E+03
   7.011      0.4229E+05      0.4261E+05      0.3854E+05      0.2839E+05      0.5591E+04      0.1081E+05
   7.653      0.5196E+05      0.5336E+05      0.4779E+05      0.3859E+05      0.1146E+05      0.2216E+05
   8.286      0.6340E+05      0.6406E+05      0.6440E+05      0.4775E+05      0.1959E+05      0.3782E+05
   8.910      0.7436E+05      0.8040E+05      0.8596E+05      0.6405E+05      0.2280E+05      0.4402E+05
   9.528      0.8529E+05      0.1088E+06      0.1079E+06      0.7177E+05      0.1668E+05      0.3220E+05
  10.142      0.1005E+06      0.1385E+06      0.1201E+06      0.6480E+05      0.4799E+04      0.9261E+04
  10.753      0.1229E+06      0.1636E+06      0.1341E+06      0.4992E+05      0.5607E+04      0.1084E+05
  11.364      0.1408E+06      0.1774E+06      0.1567E+06      0.3561E+05      0.1352E+05      0.2609E+05
  11.977      0.1470E+06      0.1793E+06      0.1606E+06      0.2352E+05      0.2764E+05      0.5338E+05
  12.594      0.1545E+06      0.1721E+06      0.1550E+06      0.5672E+04      0.3812E+05      0.7363E+05
  13.219      0.1659E+06      0.1762E+06      0.1593E+06      0.4049E+04      0.4399E+05      0.8496E+05
  13.853      0.1817E+06      0.1970E+06      0.1740E+06      0.1338E+05      0.4779E+05      0.9234E+05
  14.501      0.2006E+06      0.2133E+06      0.1916E+06      0.3325E+04      0.4549E+05      0.8782E+05
  15.166      0.2234E+06      0.2277E+06      0.2185E+06      0.5680E+04      0.3730E+05      0.7211E+05
  15.852      0.2355E+06      0.2505E+06      0.2399E+06      0.2846E+05      0.3034E+05      0.5859E+05
  16.563      0.2384E+06      0.2706E+06      0.2543E+06      0.2604E+05      0.2030E+05      0.3919E+05
  17.304      0.2552E+06      0.2839E+06      0.2658E+06      0.7950E+03      0.3177E+04      0.6119E+04
  18.082      0.2705E+06      0.2768E+06      0.2746E+06      0.3210E+05      0.6529E+04      0.1276E+05
  18.901      0.2698E+06      0.2509E+06      0.2696E+06      0.5483E+05      0.1663E+05      0.3218E+05
  19.772      0.2628E+06      0.2443E+06      0.2651E+06      0.5277E+05      0.2172E+05      0.4172E+05
  20.702      0.2538E+06      0.2471E+06      0.2570E+06      0.3123E+05      0.2004E+05      0.3845E+05
  21.703      0.2335E+06      0.2273E+06      0.2323E+06      0.2977E+05      0.1957E+05      0.3799E+05
  22.788      0.2059E+06      0.1967E+06      0.2066E+06      0.3274E+05      0.1824E+05      0.3530E+05
  23.975      0.1785E+06      0.1656E+06      0.1812E+06      0.3732E+05      0.1423E+04      0.2643E+04
  25.284      0.1660E+06      0.1500E+06      0.1636E+06      0.4781E+05      0.6862E+04      0.1339E+05
  26.739      0.1618E+06      0.1556E+06      0.1666E+06      0.4402E+05      0.1440E+05      0.2750E+05
  28.375      0.1508E+06      0.1478E+06      0.1502E+06      0.3172E+05      0.6121E+04      0.1164E+05
  30.233      0.1394E+06      0.1372E+06      0.1379E+06      0.4139E+05      0.4944E+04      0.9799E+04
  32.371      0.1333E+06      0.1440E+06      0.1313E+06      0.4600E+05      0.1010E+05      0.1918E+05
  34.862      0.1204E+06      0.1351E+06      0.1131E+06      0.2641E+05      0.2261E+05      0.4393E+05
  37.811      0.8699E+05      0.8720E+05      0.8774E+05      0.5432E+04      0.2877E+05      0.5555E+05
  41.364      0.7335E+05      0.6663E+05      0.7275E+05      0.2238E+05      0.2223E+05      0.4263E+05
  45.734      0.6107E+05      0.5235E+05      0.5422E+05      0.3803E+05      0.1166E+05      0.2028E+05
  51.245      0.1527E+05      0.1410E+05      0.1370E+05      0.3381E+05      0.1701E+05      0.3183E+05
  58.411      0.2711E+04      0.2554E+04      0.2551E+04      0.1035E+05      0.1333E+05      0.2831E+05
  68.106      0.1113E+04      0.1114E+04      0.1113E+04      0.0000E+00      0.1099E+05      0.2457E+05
  81.934      0.6196E+03      0.6198E+03      0.6195E+03      0.0000E+00      0.1322E+05      0.2289E+05
 103.208      0.3412E+03      0.3413E+03      0.3411E+03      0.0000E+00      0.0000E+00      0.2354E+05
 140.035      0.2288E+03      0.2288E+03      0.2288E+03      0.0000E+00      0.0000E+00      0.2259E+05
 218.931      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00
 218.931      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00
